customer_id,signup_date,age,region,acquisition_channel,loyalty_tier
4449,2024-04-18,48.0,South West,Email,Silver
4450,2024-05-13,26.0,Yorkshire,Social,Standard
4451,2025-09-05,35.0,Wales,Social,Standard
4452,2024-01-05,45.0,London,Direct,Standard
4453,2024-06-13,43.0,North West,Paid Search,Standard
4454,2025-11-24,32.0,London,Organic Search,Standard
4455,2025-01-26,31.0,London,Direct,Gold
4456,2024-01-20,18.0,South East,Direct,Standard
4457,2025-09-30,22.0,London,Organic Search,Silver
4458,2024-09-01,38.0,West Midlands,Paid Search,Standard
4459,2025-05-26,32.0,North West,Email,Silver
4460,2025-03-31,35.0,West Midlands,Organic Search,Silver
4461,2024-09-19,45.0,East of England,Organic Search,Standard
4462,2024-09-21,21.0,North West,Organic Search,Standard
4463,2025-01-28,31.0,North West,Social,Standard
4464,2024-09-29,36.0,North East,Organic Search,Standard
4465,2024-05-04,26.0,North West,Paid Search,Standard
4466,2025-05-31,50.0,South East,Organic Search,Silver
4467,2025-04-27,44.0,East of England,Email,Standard
4468,2025-03-06,37.0,East of England,Affiliate,Silver
4469,2025-06-14,54.0,London,Email,Standard
4470,2025-01-05,18.0,Yorkshire,Organic Search,Standard
4471,2025-10-25,34.0,Wales,Direct,Gold
4472,2025-09-25,38.0,Scotland,Direct,Gold
4473,2025-12-02,24.0,South East,Paid Search,Standard
4474,2024-03-18,37.0,London,Direct,Gold
4475,2024-03-13,22.0,London,Paid Search,Gold
4476,2024-12-01,42.0,Yorkshire,Organic Search,Silver
4477,2025-05-10,46.0,West Midlands,Social,Silver
4478,2024-06-19,37.0,North West,Social,Standard
4479,2024-03-23,18.0,North East,Affiliate,Standard
4480,2024-01-27,23.0,london,Paid Search,Standard
4481,2025-01-31,40.0,South East,Affiliate,Standard
4482,2025-12-01,34.0,Yorkshire,Affiliate,Silver
4483,2024-11-28,18.0,South East,Organic Search,Standard
4484,2025-06-08,48.0,East of England,Email,Standard
4485,2024-02-07,36.0,South West,Social,Standard
4486,2024-06-03,25.0,West Midlands,Organic Search,Standard
4487,2025-05-01,45.0,Scotland,Paid Search,Silver
4488,2024-10-14,27.0,London,Affiliate,Silver
4489,2024-01-19,26.0,South West,Email,Standard
4490,2024-06-10,38.0,Scotland,Email,Standard
4491,2025-07-21,54.0,South East,Organic Search,Standard
4492,2025-05-04,52.0,North West,Email,Standard
4493,2025-08-01,38.0,Wales,Email,Standard
4494,2024-09-07,39.0,South East,Direct,Standard
4495,2025-10-26,43.0,London,Affiliate,Standard
4496,2025-10-19,20.0,London,Organic Search,Silver
4497,2024-09-19,41.0,London,Direct,Standard
4498,2024-05-28,26.0,South East,Affiliate,Standard
4499,2025-11-18,38.0,London,Organic Search,Standard
4500,2024-09-07,31.0,South West,Email,Standard
4501,2024-12-20,40.0,North West,Paid Search,Standard
4502,2025-10-28,35.0,South East,Social,Standard
4503,2024-07-11,18.0,South West,Paid Search,Standard
4504,2025-09-24,36.0,London,Email,Standard
4505,2024-04-24,41.0,North West,Organic Search,Standard
4506,2024-07-28,39.0,South East,Affiliate,Silver
4507,2024-10-04,33.0,London,Organic Search,Silver
4508,2024-12-11,52.0,Scotland,Organic Search,Silver
4509,2024-06-22,37.0,North West,Organic Search,Standard
4510,2025-09-23,39.0,West Midlands,Paid Search,SILVER
4511,2025-04-20,45.0,North West,Email,Standard
4512,2025-04-24,38.0,South West,Social,Standard
4513,2025-06-07,24.0,South East,Social,Standard
4514,2025-03-31,18.0,East of England,Direct,Silver
4515,2025-04-05,29.0,Yorkshire,Social,Standard
4516,2025-04-17,42.0,Scotland,Social,Standard
4517,2025-05-30,30.0,West Midlands,Paid Search,Standard
4518,2025-10-20,43.0,South East,Direct,Standard
4519,2024-05-20,36.0,North West,Paid Search,Standard
4520,2025-01-04,48.0,North West,Organic Search,Standard
4521,2024-05-11,31.0,South East,Social,Standard
4522,2024-05-09,39.0,South West,Email,Standard
4523,2025-11-10,40.0,London,Organic Search,Standard
4524,2024-12-03,51.0,South West,Affiliate,Standard
4525,2025-05-18,18.0,North West,Paid Search,Standard
4526,2025-06-05,29.0,South East,Email,Standard
4527,2024-01-23,43.0,West Midlands,Organic Search,Silver
4528,2024-12-17,51.0,South East,Direct,Standard
4529,2024-05-08,37.0,London,Paid Search,Silver
4530,2024-08-11,31.0,North West,Organic Search,Standard
4531,2024-05-14,42.0,east of england,Organic Search,Standard
4532,2025-04-21,44.0,Yorkshire,Paid Search,Standard
4533,2024-04-04,30.0,West Midlands,Paid Search,Standard
4534,2024-11-17,38.0,Yorkshire,Organic Search,Silver
4535,2024-08-06,47.0,London,Social,Standard
4536,2025-11-19,55.0,West Midlands,Social,Standard
4537,2025-07-17,42.0,South East,Social,Standard
4538,2024-09-08,34.0,North West,Organic Search,Standard
4539,2024-07-28,33.0,East of England,Paid Search,Standard
4540,2025-05-28,40.0,London,Direct,Standard
4541,2025-03-27,33.0,East of England,Paid Search,Standard
4542,2025-01-31,36.0,North West,Affiliate,Standard
4543,2024-02-21,22.0,South East,Organic Search,Standard
4544,2024-02-25,48.0,West Midlands,Organic Search,Standard
4545,2025-03-30,21.0,yorkshire,Direct,Standard
4546,2024-12-01,29.0,London,Email,Silver
4547,2025-08-16,35.0,East of England,Email,Standard
4548,2024-01-21,56.0,North East,Paid Search,Standard
4549,2024-05-13,29.0,London,Affiliate,Silver
4550,2025-07-18,27.0,South East,Direct,Gold
4551,2025-12-01,28.0,West Midlands,Organic Search,Standard
4552,2025-06-09,52.0,East of England,Organic Search,Standard
4553,2024-01-10,18.0,Yorkshire,Direct,Standard
4554,2024-02-06,23.0,West Midlands,Organic Search,Standard
4555,2025-09-19,64.0,East of England,Paid Search,Standard
4556,2024-12-23,40.0,South West,Organic Search,Silver
4557,2024-12-21,22.0,London,Paid Search,Silver
4558,2025-11-18,34.0,West Midlands,Paid Search,Standard
4559,2024-06-26,35.0,London,Organic Search,Silver
4560,2024-07-22,43.0,Scotland,Organic Search,Standard
4561,2025-05-05,54.0,London,Paid Search,Standard
4562,2025-10-08,38.0,London,Social,Silver
4563,2024-09-18,28.0,North West,Email,Standard
4564,2024-04-18,43.0,London,Email,Standard
4565,2024-02-10,26.0,South West,Organic Search,Standard
4566,2024-01-05,23.0,Wales,Paid Search,Standard
4567,2024-09-24,18.0,North West,Affiliate,Silver
4568,2025-01-14,18.0,London,Social,Standard
4569,2024-12-15,24.0,South East,Affiliate,Standard
4570,2024-06-20,21.0,West Midlands,Direct,Gold
4571,2025-04-28,37.0,South West,Paid Search,Standard
4572,2025-09-20,21.0,London,Organic Search,Silver
4573,2024-06-15,18.0,London,Organic Search,Standard
4574,2025-04-26,23.0,Yorkshire,Organic Search,Standard
4575,2025-01-24,29.0,South East,Email,Gold
4576,2025-05-06,27.0,Yorkshire,Organic Search,Gold
4577,2024-01-11,51.0,London,Direct,Standard
4578,2025-04-26,27.0,West Midlands,Email,Standard
4579,2025-06-18,44.0,East of England,Direct,Standard
4580,2025-04-30,34.0,South East,Social,Standard
4581,2025-08-23,34.0,West Midlands,Organic Search,Standard
4582,2025-06-18,25.0,london,Organic Search,Standard
4583,2025-12-05,33.0,Yorkshire,Affiliate,Standard
4584,2025-04-23,26.0,North West,Organic Search,Gold
4585,2024-11-15,36.0,South East,Direct,Standard
4586,2025-08-19,31.0,East of England,Organic Search,Standard
4587,2025-05-11,24.0,North East,Social,Silver
4588,2025-02-03,45.0,South West,Paid Search,Standard
4589,2025-02-17,39.0,South East,Social,Standard
4590,2024-09-07,29.0,Yorkshire,Affiliate,Standard
4591,2025-03-14,36.0,London,Organic Search,Standard
4592,2024-11-29,33.0,North West,Direct,Standard
4593,2024-04-03,24.0,London,Social,Gold
4594,2024-11-10,35.0,North West,Paid Search,Silver
4595,2025-11-10,27.0,South West,Direct,Standard
4596,2024-08-25,24.0,London,Affiliate,Silver
4597,2025-04-29,18.0,North East,Organic Search,Silver
4598,2024-10-24,30.0,East of England,Organic Search,Standard
4599,2024-07-23,40.0,South East,Direct,Gold
4600,2024-10-02,26.0,North West,Social,Standard
4601,2025-11-16,62.0,East of England,Social,Gold
4602,2024-03-20,44.0,London,Organic Search,Standard
4603,2025-04-22,48.0,West Midlands,Social,Standard
4604,2025-08-16,43.0,Scotland,Paid Search,Standard
4605,2024-05-12,54.0,London,Organic Search,Standard
4606,2025-06-24,25.0,Yorkshire,Paid Search,Standard
4607,2025-03-31,18.0,,Organic Search,Silver
4608,2024-08-29,29.0,London,Social,Standard
4609,2024-05-06,40.0,North West,Email,Standard
4610,2025-11-06,36.0,South West,Email,STANDARD
4611,2024-05-20,37.0,Yorkshire,Organic Search,Standard
4612,2025-11-09,49.0,West Midlands,Organic Search,Standard
4613,2025-04-08,38.0,London,Affiliate,STANDARD
4614,2025-09-04,43.0,London,Social,Silver
4615,2024-07-30,24.0,South East,Organic Search,Standard
4616,2024-01-22,22.0,South West,Email,Standard
4617,2025-04-13,52.0,Wales,Paid Search,Gold
4618,2024-09-22,35.0,Yorkshire,Paid Search,Standard
4619,2025-01-28,27.0,Yorkshire,Email,Silver
4620,2024-11-22,27.0,East of England,Paid Search,Standard
4621,2024-08-17,27.0,London,Social,Gold
4622,2025-05-28,26.0,North West,Direct,Standard
4623,2024-12-24,20.0,London,Organic Search,Silver
4624,2025-03-29,18.0,London,Social,Gold
4625,2025-04-25,32.0,South East,Organic Search,Standard
4626,2025-04-30,27.0,Wales,Direct,Standard
4627,2024-08-24,46.0,North West,Paid Search,Standard
4628,2025-07-02,37.0,London,Direct,Silver
4629,2024-06-05,37.0,Wales,Paid Search,Standard
4630,2025-11-09,26.0,north west,Affiliate,Silver
4631,2025-08-01,33.0,West Midlands,Affiliate,Standard
4632,2025-01-29,38.0,London,Organic Search,Standard
4633,2024-05-08,42.0,South East,Email,Standard
4634,2025-10-08,33.0,South East,Organic Search,Standard
4635,2025-01-31,46.0,West Midlands,Organic Search,Standard
4636,2025-08-05,34.0,East of England,Paid Search,Standard
4637,2024-01-20,43.0,South East,Email,Standard
4638,2024-08-29,29.0,South East,Organic Search,Standard
4639,2024-08-02,18.0,East of England,Email,Standard
4640,2025-08-04,37.0,Yorkshire,Affiliate,Standard
4641,2024-11-28,42.0,London,Paid Search,Silver
4642,2024-03-24,40.0,North West,Organic Search,Standard
4643,2025-03-15,39.0,Scotland,Social,Standard
4644,2024-04-23,30.0,North West,Organic Search,Standard
4645,2024-11-15,25.0,South West,Organic Search,Silver
4646,2025-12-10,40.0,North West,Organic Search,Standard
4647,2024-11-06,39.0,Yorkshire,Paid Search,Standard
4648,2024-11-02,28.0,North West,Email,Standard
4649,2024-01-29,46.0,London,Paid Search,Standard
4650,2024-11-25,24.0,London,Direct,Silver
4651,2025-11-15,28.0,London,Email,Standard
4652,2025-11-10,52.0,London,Direct,Standard
4653,2025-11-19,44.0,North West,Email,Standard
4654,2024-09-15,30.0,South East,Organic Search,Gold
4655,2024-02-16,37.0,North West,Organic Search,Gold
4656,2024-06-18,36.0,West Midlands,Paid Search,Silver
4657,2024-05-31,18.0,East of England,Email,Silver
4658,2024-02-25,,London,Email,Gold
4659,2025-05-22,33.0,South East,Organic Search,Standard
4660,2025-01-08,30.0,London,Email,Standard
4661,2025-05-30,37.0,Wales,Paid Search,Standard
4662,2024-05-22,46.0,South East,Email,Standard
4663,2025-05-12,30.0,London,Paid Search,Standard
4664,2024-02-16,22.0,London,Organic Search,Standard
4665,2025-05-30,38.0,West Midlands,Social,Standard
4666,2025-08-04,30.0,West Midlands,Direct,Silver
4667,2024-06-30,32.0,scotland,Email,Silver
4668,2024-08-22,31.0,South East,Paid Search,Gold
4669,2024-11-07,59.0,London,Social,Standard
4670,2025-02-18,18.0,North West,Paid Search,Silver
4671,2025-01-13,30.0,South East,Organic Search,Standard
4672,2024-03-15,34.0,South East,Email,Standard
4673,2024-09-27,25.0,North East,Organic Search,Silver
4674,2024-12-27,44.0,East of England,Social,Standard
4675,2025-03-14,,South West,Organic Search,Silver
4676,2025-03-27,33.0,Scotland,Affiliate,Silver
4677,2025-04-21,31.0,South East,Organic Search,Standard
4678,2024-11-17,33.0,London,Paid Search,Standard
4679,2024-12-25,33.0,London,Paid Search,Silver
4680,2024-08-29,33.0,London,Affiliate,STANDARD
4681,2024-07-13,32.0,South West,Direct,Standard
4682,2024-08-10,37.0,Yorkshire,Organic Search,Standard
4683,2024-11-09,42.0,Scotland,Organic Search,STANDARD
4684,2024-03-19,20.0,North West,Email,Silver
4685,2024-06-05,22.0,Wales,Organic Search,Silver
4686,2024-03-23,18.0,South West,Organic Search,Standard
4687,2024-10-19,44.0,South East,Organic Search,Standard
4688,2024-12-20,37.0,London,Organic Search,Standard
4689,2024-04-26,40.0,East of England,Social,Standard
4690,2024-04-09,18.0,,Social,Standard
4691,2025-01-10,54.0,London,Paid Search,Gold
4692,2024-06-08,27.0,Wales,Paid Search,Gold
4693,2025-09-12,36.0,London,Paid Search,Standard
4694,2024-04-27,43.0,North West,Direct,Gold
4695,2024-12-10,23.0,London,Social,Standard
4696,2025-07-27,28.0,East of England,Affiliate,Standard
4697,2024-03-15,36.0,West Midlands,Direct,Standard
4698,2024-11-17,65.0,London,Social,Standard
4699,2024-12-03,37.0,London,Direct,Silver
4700,2025-01-30,52.0,West Midlands,Organic Search,Standard
4701,2025-09-25,47.0,West Midlands,Paid Search,Standard
4702,2025-02-20,38.0,South East,Email,Standard
4703,2024-09-26,23.0,South East,Organic Search,Standard
4704,2024-10-10,46.0,London,Social,Standard
4705,2025-03-22,18.0,South East,Direct,Standard
4706,2024-08-01,52.0,North East,Direct,Standard
4707,2025-05-04,36.0,London,Social,Standard
4708,2024-09-30,18.0,South West,Email,Standard
4709,2024-02-13,30.0,West Midlands,Social,Standard
4710,2025-01-17,41.0,Yorkshire,Paid Search,Standard
4711,2024-06-28,31.0,London,Paid Search,Standard
4712,2024-09-13,42.0,West Midlands,Social,Standard
4713,2024-08-19,25.0,West Midlands,Paid Search,Standard
4714,2024-04-07,20.0,London,Email,Silver
4715,2024-07-25,33.0,London,Organic Search,Silver
4716,2025-10-15,34.0,Yorkshire,Email,Standard
4717,2024-08-16,30.0,South West,Social,Standard
4718,2025-06-07,48.0,London,Organic Search,Gold
4719,2024-10-19,25.0,East of England,Affiliate,Gold
4720,2024-02-17,37.0,South East,Social,Gold
4721,2025-08-21,35.0,London,Email,Standard
4722,2025-10-09,18.0,South East,Organic Search,Standard
4723,2024-06-17,19.0,South East,Organic Search,Silver
4724,2024-05-01,34.0,East of England,Direct,STANDARD
4725,2025-10-27,56.0,South West,Social,Standard
4726,2024-03-10,40.0,London,Paid Search,Standard
4727,2025-09-27,18.0,West Midlands,Social,Standard
4728,2024-05-03,18.0,North West,Paid Search,Standard
4729,2025-09-11,42.0,East of England,Direct,Standard
4730,2025-10-29,33.0,London,Organic Search,Standard
4731,2024-06-20,47.0,London,Social,Standard
4732,2024-06-07,24.0,Wales,Paid Search,Gold
4733,2024-03-16,38.0,London,Organic Search,Standard
4734,2025-07-16,43.0,South East,Email,Standard
4735,2024-09-06,29.0,North West,Organic Search,Standard
4736,2025-04-04,29.0,Yorkshire,Paid Search,Standard
4737,2025-03-15,34.0,Wales,Social,Standard
4738,2025-01-05,40.0,South East,Paid Search,Gold
4739,2024-06-22,34.0,Scotland,Direct,Standard
4740,2024-09-18,45.0,London,Email,Standard
4741,2024-12-24,29.0,Yorkshire,Organic Search,Silver
4742,2024-03-07,19.0,South East,Organic Search,Standard
4743,2024-10-15,56.0,Wales,Social,Standard
4744,2025-05-23,27.0,Yorkshire,Organic Search,Standard
4745,2024-10-28,28.0,North West,Organic Search,Standard
4746,2024-10-09,33.0,West Midlands,Direct,Standard
4747,2025-08-23,35.0,London,Email,Standard
4748,2025-01-17,30.0,South West,Paid Search,Standard
4749,2025-06-11,34.0,London,Organic Search,Standard
4750,2024-02-07,34.0,North West,Affiliate,Standard
4751,2025-10-25,36.0,London,Social,Silver
4752,2025-07-08,18.0,South East,Paid Search,Silver
4753,2025-08-14,55.0,South East,Social,Standard
4754,2025-05-09,32.0,North West,Direct,Standard
4755,2025-01-19,40.0,South West,Organic Search,Standard
4756,2025-01-13,19.0,East of England,Email,Standard
4757,2025-03-22,29.0,London,Direct,Silver
4758,2024-12-20,27.0,South East,Social,Standard
4759,2025-06-05,50.0,east of england,Direct,Standard
4760,2024-08-28,28.0,London,Organic Search,Silver
4761,2025-07-04,42.0,North West,Email,Standard
4762,2024-09-01,27.0,South West,Paid Search,Standard
4763,2024-12-06,29.0,Scotland,Paid Search,Standard
4764,2024-02-18,31.0,south east,Email,Standard
4765,2025-10-05,48.0,South East,Social,Standard
4766,2025-05-06,18.0,,Paid Search,Standard
4767,2024-06-27,20.0,North East,Paid Search,Standard
4768,2024-02-02,18.0,South West,Social,Standard
4769,2025-09-01,22.0,London,Direct,Silver
4770,2024-01-02,25.0,South West,Affiliate,Standard
4771,2024-12-10,18.0,East of England,Paid Search,Silver
4772,2024-01-23,26.0,South East,Paid Search,Standard
4773,2025-05-10,18.0,London,Direct,Standard
4774,2024-05-25,23.0,East of England,Affiliate,Gold
4775,2024-11-01,47.0,London,Email,Standard
4776,2025-02-11,38.0,North East,Email,Standard
4777,2024-09-21,36.0,London,Organic Search,Silver
4778,2025-05-02,23.0,Scotland,Organic Search,Standard
4779,2024-12-29,18.0,East of England,Paid Search,Silver
4780,2024-10-27,21.0,Scotland,Social,Standard
4781,2024-08-18,34.0,north west,Email,Standard
4782,2024-10-19,44.0,London,Affiliate,Silver
4783,2024-08-17,44.0,London,Direct,Standard
4784,2025-02-16,41.0,London,Paid Search,Standard
4785,2025-06-30,26.0,North West,Email,Standard
4786,2025-03-02,34.0,London,Direct,Standard
4787,2024-01-23,30.0,North West,Organic Search,Silver
4788,2025-08-27,32.0,Yorkshire,Organic Search,Standard
4789,2025-07-16,56.0,South West,Direct,Gold
4790,2025-08-08,18.0,West Midlands,Organic Search,Standard
4791,2024-02-05,31.0,North East,Email,Standard
4792,2025-08-11,47.0,North West,Paid Search,Gold
4793,2024-11-29,18.0,London,Paid Search,Standard
4794,2025-08-26,27.0,South East,Direct,Standard
4795,2025-07-12,28.0,East of England,Paid Search,Gold
4796,2025-09-21,32.0,South East,Paid Search,Standard
4797,2024-03-28,18.0,East of England,Organic Search,Standard
4798,2025-02-01,41.0,Scotland,Organic Search,Silver
4799,2025-06-04,41.0,South West,Paid Search,Standard
4800,2025-03-01,40.0,South East,Email,Standard
4801,2025-08-03,24.0,London,Organic Search,Gold
4802,2025-06-03,35.0,North East,Paid Search,Silver
4803,2024-01-26,24.0,London,Paid Search,GOLD
4804,2024-05-22,30.0,London,Affiliate,Standard
4805,2025-03-29,58.0,East of England,Paid Search,Standard
4806,2024-09-14,35.0,South West,Direct,Gold
4807,2024-09-12,21.0,South East,Direct,Silver
4808,2025-10-14,36.0,East of England,Organic Search,Standard
4809,2024-03-05,19.0,East of England,Paid Search,Standard
4810,2025-01-08,21.0,London,Email,Silver
4811,2024-08-10,23.0,South West,Paid Search,Standard
4812,2024-02-07,29.0,North West,Affiliate,Standard
4813,2024-09-25,44.0,South East,Direct,Standard
4814,2024-10-16,40.0,Scotland,Email,Gold
4815,2024-11-21,40.0,london,Organic Search,Standard
4816,2024-04-24,22.0,East of England,Organic Search,Standard
4817,2025-06-04,28.0,West Midlands,Paid Search,Standard
4818,2024-09-11,37.0,East of England,Organic Search,Standard
4819,2025-02-13,27.0,London,Affiliate,Standard
4820,2025-01-24,31.0,East of England,Social,Standard
4821,2025-02-07,39.0,Scotland,Email,Standard
4822,2024-12-27,30.0,South West,Social,Silver
4823,2024-08-03,36.0,london,Organic Search,Standard
