order_id,customer_id,order_datetime,status,payment_method,device
516153,8637,2025-07-13 19:12:00,Completed,Apple Pay,Desktop
516154,13867,2025-05-15 22:15:00,Completed,Apple Pay,Tablet
516155,707,2025-10-27 01:33:00,Completed,Card,Tablet
516156,5833,2025-08-23 08:51:00,Returned,PayPal,Mobile
516157,4550,2025-12-03 04:40:00,Completed,Card,Tablet
516158,17905,2025-10-07 10:48:00,Completed,Card,Desktop
516159,19945,2025-07-02 05:14:00,Completed,Card,Tablet
516160,3794,2025-12-27 03:01:00,Completed,PayPal,Mobile
516161,406,2025-11-22 09:27:00,Completed,Card,Tablet
516162,7017,2025-07-23 07:07:00,Completed,PayPal,Mobile
516163,7310,2025-12-07 20:45:00,Completed,Card,Mobile
516164,16187,2025-11-14 09:33:00,Returned,PayPal,Mobile
516165,1,2025-12-20 13:46:00,Completed,PayPal,Desktop
516166,385,2025-02-24 05:10:00,Completed,Apple Pay,Mobile
516167,11889,2025-04-18 16:37:00,Completed,Card,Desktop
516168,4596,2025-04-27 18:32:00,Completed,Card,Mobile
516169,8837,2025-12-27 06:57:00,Completed,Card,Mobile
516170,1961,2025-05-01 12:19:00,Completed,Apple Pay,Mobile
516171,13922,2025-02-11 17:07:00,Completed,Apple Pay,Mobile
516172,5444,2025-01-20 00:00:00,Completed,Card,Desktop
516173,17305,2025-02-04 06:50:00,Completed,Card,Mobile
516174,4876,2025-01-22 02:52:00,Completed,PayPal,Desktop
516175,2199,2025-01-29 07:00:00,Completed,Card,Mobile
516176,1727,2025-06-15 10:09:00,Completed,Card,Mobile
516177,13850,2025-01-14 19:53:00,Completed,Card,Mobile
516178,7152,2025-08-23 03:58:00,Returned,Apple Pay,Desktop
516179,17109,2025-01-03 14:45:00,Completed,Card,Mobile
516180,13293,2025-08-08 12:05:00,Completed,PayPal,Mobile
516181,6533,2025-04-13 10:00:00,Completed,Card,Mobile
516182,6486,2025-04-10 21:58:00,Completed,Card,Desktop
516183,4562,2025-12-10 04:21:00,Returned,Card,Mobile
516184,1534,2025-04-16 08:05:00,Completed,Card,Desktop
516185,5652,2025-10-19 11:04:00,Completed,Apple Pay,Mobile
516186,9214,2025-04-01 13:57:00,Completed,Apple Pay,Desktop
516187,14225,2025-01-02 21:39:00,Completed,Google Pay,Mobile
516188,18895,2025-08-04 19:09:00,Completed,Card,Tablet
516189,6006,2025-08-02 20:31:00,Completed,Card,Desktop
516190,17961,2025-06-09 03:14:00,Completed,Card,Mobile
516191,5884,2025-10-06 05:11:00,Completed,Card,Mobile
516192,13963,2025-08-23 10:34:00,Completed,Card,Mobile
516193,5649,2025-08-20 09:19:00,Completed,Apple Pay,Mobile
516194,19498,2025-01-02 12:05:00,Completed,Apple Pay,Mobile
516195,6925,2025-07-21 06:12:00,Completed,Card,Desktop
516196,18788,2025-08-19 15:30:00,Completed,Google Pay,Desktop
516197,16032,2025-10-21 04:14:00,Completed,Card,Mobile
516198,8898,2025-01-08 11:28:00,Completed,Google Pay,Mobile
516199,17228,2025-02-25 09:56:00,Completed,PayPal,Mobile
516200,6709,2025-03-07 10:37:00,Completed,PayPal,Mobile
516201,18241,2025-04-21 02:41:00,Completed,Apple Pay,Desktop
516202,19962,2025-04-13 16:57:00,Completed,Card,Mobile
516203,11623,2025-04-27 14:39:00,Completed,Card,Mobile
516204,12053,2025-03-11 18:28:00,Completed,Card,Mobile
516205,14536,2025-10-25 09:40:00,Completed,Google Pay,Mobile
516206,4682,2025-12-28 12:08:00,Completed,Card,Desktop
516207,10328,2025-06-07 13:37:00,Completed,Card,Mobile
516208,6773,2025-02-25 22:34:00,Completed,Apple Pay,Tablet
516209,8449,2025-10-27 13:29:00,Completed,Google Pay,Mobile
516210,10117,2025-01-06 18:36:00,Completed,Google Pay,Desktop
516211,17739,2025-10-23 15:18:00,Completed,Card,Desktop
516212,19099,2025-03-08 09:11:00,Completed,Apple Pay,Desktop
516213,13693,2025-07-26 18:35:00,Completed,Card,Mobile
516214,11323,2025-09-12 00:20:00,Completed,Apple Pay,Desktop
516215,2057,2025-12-23 21:01:00,Completed,PayPal,Desktop
516216,9144,2025-03-28 12:52:00,Completed,Card,Tablet
516217,16088,2025-01-26 16:07:00,Completed,Card,Mobile
516218,11971,2025-08-28 01:09:00,Completed,Card,Mobile
516219,9302,2025-05-21 18:39:00,Completed,Apple Pay,Mobile
516220,10488,2025-06-28 23:19:00,Completed,PayPal,Tablet
516221,11501,2025-03-25 20:05:00,Completed,Google Pay,Mobile
516222,11523,2025-11-09 23:52:00,Completed,Card,Mobile
516223,17714,2025-11-26 05:01:00,Returned,Card,Desktop
516224,16773,2025-08-19 07:14:00,Completed,Card,Tablet
516225,1773,2025-11-27 01:37:00,Completed,PayPal,Mobile
516226,11980,2025-01-28 00:59:00,Completed,PayPal,Desktop
516227,9295,2025-05-20 19:55:00,Completed,Card,Mobile
516228,16931,2025-04-14 03:15:00,Completed,PayPal,Desktop
516229,18378,2025-12-13 04:54:00,Completed,PayPal,Tablet
516230,11948,2025-12-23 17:48:00,completed,Card,Mobile
516231,327,2025-11-08 03:17:00,Completed,Card,Mobile
516232,9414,2025-11-21 22:18:00,Completed,Card,Mobile
516233,12667,2025-09-19 17:26:00,Completed,Card,Mobile
516234,791,2025-08-10 04:12:00,completed,Google Pay,Mobile
516235,8487,2025-02-20 12:28:00,Completed,Apple Pay,Mobile
516236,10031,2025-03-13 07:11:00,Completed,Card,Mobile
516237,16840,2025-11-26 02:36:00,Completed,Card,Mobile
516238,10873,2025-04-25 23:40:00,Completed,Card,Mobile
516239,12682,2025-01-02 11:22:00,Completed,PayPal,Mobile
516240,17765,2025-12-05 16:14:00,Completed,Card,Mobile
516241,19261,2025-07-26 03:35:00,Completed,Google Pay,Desktop
516242,13094,2025-08-18 23:54:00,Completed,PayPal,Mobile
516243,19417,2025-07-26 11:37:00,Completed,PayPal,Mobile
516244,14169,2025-11-05 21:30:00,Completed,Card,Desktop
516245,7850,2025-02-02 20:41:00,Completed,PayPal,Mobile
516246,2206,2025-03-14 18:42:00,Completed,Card,Mobile
516247,6764,2025-02-01 14:13:00,Completed,Card,Desktop
516248,11319,2025-02-13 17:47:00,Completed,PayPal,Desktop
516249,14004,2025-05-18 23:40:00,Completed,Card,Mobile
516250,14076,2025-05-19 11:18:00,Completed,Apple Pay,Desktop
516251,8977,2025-09-06 06:01:00,Completed,Card,Tablet
516252,3611,2025-11-23 11:03:00,Completed,Apple Pay,Mobile
516253,13766,2025-12-27 00:14:00,Completed,Card,Mobile
516254,13789,2025-06-15 20:06:00,Completed,Card,Tablet
516255,7971,2025-11-05 17:42:00,Completed,PayPal,Mobile
516256,18783,2025-03-22 17:11:00,Completed,Google Pay,Tablet
516257,12112,2025-12-17 13:46:00,Completed,Card,Mobile
516258,1140,2025-06-28 09:59:00,Completed,PayPal,Mobile
516259,17248,2025-11-18 03:05:00,Completed,Card,Mobile
516260,19173,2025-10-14 10:25:00,Completed,Card,Mobile
516261,18325,2025-08-22 01:01:00,Completed,Card,Mobile
516262,7599,2025-04-08 15:40:00,Completed,Card,Mobile
516263,16322,2025-03-17 04:18:00,Completed,PayPal,Tablet
516264,2463,2025-08-21 23:05:00,Completed,Card,Mobile
516265,4681,2025-06-23 16:56:00,Completed,Card,Mobile
516266,12381,2025-09-26 05:26:00,Completed,Card,Desktop
516267,17245,2025-04-01 11:45:00,returned,PayPal,Tablet
516268,19352,2025-11-28 21:56:00,Completed,Card,Mobile
516269,6945,2025-11-13 14:50:00,Returned,Card,Mobile
516270,4041,2025-08-17 15:07:00,Completed,Card,Mobile
516271,14621,2025-10-20 08:41:00,completed,PayPal,Tablet
516272,19112,2025-11-15 00:34:00,Completed,Card,Tablet
516273,774,2025-12-10 15:23:00,Completed,PayPal,Mobile
516274,439,2025-10-12 13:49:00,Completed,Google Pay,Mobile
516275,974,2025-10-10 08:49:00,Completed,Card,Mobile
516276,3475,2025-07-01 21:33:00,Completed,Card,Mobile
516277,1972,2025-05-23 19:50:00,Completed,Card,Mobile
516278,17200,2025-03-18 21:50:00,Completed,Apple Pay,Mobile
516279,9342,2025-06-10 04:54:00,Completed,Apple Pay,Mobile
516280,930,2025-11-21 02:10:00,Completed,Card,Desktop
516281,19103,2025-03-10 04:25:00,Completed,PayPal,Mobile
516282,19975,2025-06-08 23:47:00,Completed,Apple Pay,Mobile
516283,3024,2025-03-29 16:29:00,Completed,Card,Mobile
516284,6393,2025-01-24 19:52:00,Completed,Card,Mobile
516285,4737,2025-10-31 00:53:00,Completed,Card,Mobile
516286,1301,2025-06-17 15:29:00,Completed,Google Pay,Mobile
516287,11581,2025-11-09 11:45:00,Completed,Card,Desktop
516288,13721,2025-02-24 11:32:00,Completed,Google Pay,Tablet
516289,14727,2025-06-24 21:00:00,Completed,Apple Pay,Desktop
516290,4525,2025-09-21 13:23:00,Completed,PayPal,Mobile
516291,15739,2025-03-18 23:13:00,Completed,PayPal,Mobile
516292,17884,2025-12-24 03:58:00,Completed,Card,Tablet
516293,3703,2025-11-01 23:07:00,Completed,Card,Desktop
516294,6915,2025-12-12 03:26:00,Completed,Apple Pay,Desktop
516295,13928,2025-09-26 02:49:00,Completed,Card,Mobile
516296,4576,2025-05-22 08:18:00,Completed,Card,Mobile
516297,1935,2025-12-19 00:10:00,Completed,Apple Pay,Tablet
516298,3661,2025-05-31 10:54:00,Completed,Card,Mobile
516299,3099,2025-11-15 14:22:00,Completed,PayPal,Mobile
516300,8925,2025-01-26 07:02:00,Completed,Apple Pay,Mobile
516301,7986,2025-10-24 07:03:00,Completed,Google Pay,Mobile
516302,9038,2025-11-06 08:13:00,Completed,Card,Mobile
516303,5321,2025-11-07 13:01:00,Completed,Card,Mobile
516304,426,2025-12-03 16:08:00,Returned,Card,Mobile
516305,12160,2025-04-21 04:08:00,Completed,Apple Pay,Mobile
516306,690,2025-01-09 09:17:00,Completed,Card,Tablet
516307,5498,2025-04-20 02:24:00,Completed,Apple Pay,Mobile
516308,984,2025-03-23 15:43:00,Completed,Card,Mobile
516309,3705,2025-12-14 01:58:00,Completed,Card,Mobile
516310,11242,2025-03-05 16:43:00,Cancelled,Card,Desktop
516311,17322,2025-07-17 21:10:00,Completed,Card,Desktop
516312,985,2025-06-12 10:08:00,Completed,Card,Mobile
516313,14272,2025-09-14 08:29:00,Completed,Card,Mobile
516314,90,2025-05-16 02:33:00,Completed,Card,Mobile
516315,9861,2025-02-19 02:56:00,Completed,Card,Desktop
516316,12706,2025-08-06 13:14:00,Completed,Card,Mobile
516317,6266,2025-11-07 03:37:00,Returned,Card,Mobile
516318,14874,2025-05-14 19:57:00,Completed,PayPal,Mobile
516319,7909,2025-11-05 01:24:00,Completed,Card,Tablet
516320,10896,2025-07-26 20:13:00,Completed,Card,Mobile
516321,8045,2025-08-21 16:36:00,Completed,Card,Mobile
516322,5186,2025-10-17 14:51:00,Completed,PayPal,Mobile
516323,17162,2025-02-13 02:14:00,Completed,Card,Mobile
516324,7016,2025-11-01 05:11:00,Completed,PayPal,Mobile
516325,8840,2025-03-23 16:11:00,Completed,Card,Desktop
516326,16119,2025-05-18 10:13:00,Completed,PayPal,Tablet
516327,9519,2025-11-09 21:56:00,Completed,Google Pay,Mobile
516328,6930,2025-12-31 17:19:00,Completed,Card,Mobile
516329,8106,2025-09-16 20:37:00,Completed,Card,Mobile
516330,9216,2025-06-28 11:27:00,Completed,PayPal,Mobile
516331,5887,2025-08-19 16:28:00,Completed,Apple Pay,Mobile
516332,13887,2025-12-27 23:26:00,Completed,PayPal,Desktop
516333,17909,2025-06-15 22:00:00,Completed,Card,Mobile
516334,12704,2025-11-08 12:55:00,Completed,PayPal,Mobile
516335,3995,2025-12-15 08:34:00,Completed,Card,Desktop
516336,18568,2025-11-17 15:47:00,Completed,Card,Mobile
516337,5476,2025-02-12 14:02:00,Completed,Card,Mobile
516338,3962,2025-12-16 08:15:00,Completed,Card,Mobile
516339,1469,2025-11-25 07:14:00,Completed,Card,Desktop
516340,13648,2025-01-13 14:21:00,Completed,PayPal,Mobile
516341,18578,2025-11-13 09:10:00,Completed,Card,Mobile
516342,13696,2025-08-26 02:23:00,Completed,Card,Mobile
516343,7405,2025-02-12 22:39:00,Completed,Card,Mobile
516344,12612,2025-02-05 18:18:00,Completed,PayPal,Mobile
516345,8913,2025-11-02 11:26:00,Completed,Card,Tablet
516346,15718,2025-12-20 04:23:00,Completed,Card,Mobile
516347,16897,2025-12-07 15:33:00,Completed,Card,Desktop
516348,9137,2025-03-26 08:25:00,Completed,Card,Mobile
516349,19106,2025-10-19 07:20:00,Completed,Card,Mobile
516350,7797,2025-01-27 05:52:00,Completed,Card,Desktop
516351,12218,2025-09-27 14:11:00,Completed,Card,Mobile
516352,16475,2025-05-24 15:30:00,Completed,Card,Mobile
516353,13469,2025-12-01 07:59:00,Completed,Card,Desktop
516354,19660,2025-12-01 03:13:00,Completed,Card,Mobile
516355,15737,2025-12-19 03:17:00,Completed,Apple Pay,Mobile
516356,7527,2025-12-21 03:00:00,Completed,Apple Pay,Mobile
516357,19446,2025-03-10 16:59:00,Completed,Card,Mobile
516358,12170,2025-04-02 11:31:00,Cancelled,Card,Desktop
516359,4159,2025-08-09 18:37:00,Completed,PayPal,Mobile
516360,9886,2025-05-06 08:54:00,Completed,Card,Mobile
516361,11989,2025-02-13 14:09:00,Completed,Apple Pay,Desktop
516362,2276,2025-09-16 02:13:00,Completed,Card,Desktop
516363,7736,2025-07-14 12:57:00,Completed,Apple Pay,Mobile
516364,9471,2025-03-05 06:36:00,Completed,Card,Mobile
516365,14411,2025-11-16 20:03:00,Completed,Apple Pay,Desktop
516366,10111,2025-11-05 03:19:00,Completed,PayPal,Tablet
516367,2972,2025-02-20 19:46:00,Completed,Card,Tablet
516368,17563,2025-12-22 14:31:00,Completed,Card,Desktop
516369,4459,2025-02-05 10:42:00,Completed,Card,Mobile
516370,8026,2025-06-25 21:16:00,Completed,Card,Desktop
516371,1888,2025-05-28 06:26:00,Completed,PayPal,Desktop
516372,18062,2025-08-24 13:27:00,Completed,Card,Mobile
516373,586,2025-06-11 16:46:00,Completed,Card,Mobile
516374,2028,2025-04-20 10:19:00,Cancelled,Card,Mobile
516375,347,2025-06-14 15:31:00,Returned,Card,Mobile
516376,14386,2025-08-26 16:03:00,Completed,Card,Desktop
516377,440,2025-08-31 04:09:00,Completed,Card,Mobile
516378,1672,2025-09-05 19:20:00,Completed,Card,Mobile
516379,3057,2025-07-13 01:57:00,Completed,PayPal,Mobile
516380,2315,2025-05-31 12:19:00,Completed,Apple Pay,Mobile
516381,11589,2025-07-26 06:12:00,Completed,Card,Mobile
516382,12608,2025-09-01 21:06:00,Completed,PayPal,Mobile
516383,12212,2025-12-10 02:43:00,Completed,Apple Pay,Mobile
516384,2778,2025-08-23 08:13:00,Completed,Card,Mobile
516385,19612,2025-03-21 03:15:00,Completed,Card,Mobile
516386,4963,2025-09-21 19:44:00,Completed,Card,Mobile
516387,18533,2025-11-03 00:13:00,Completed,Apple Pay,Desktop
516388,10543,2025-12-01 23:38:00,Completed,Card,Mobile
516389,2271,2025-06-04 13:00:00,Completed,Apple Pay,Mobile
516390,3957,2025-02-16 13:33:00,Completed,PayPal,Mobile
516391,4870,2025-06-29 13:15:00,Completed,Card,Desktop
516392,4226,2025-03-01 23:38:00,Completed,Card,Mobile
516393,18648,2025-09-23 11:43:00,Completed,Card,Tablet
516394,5279,2025-03-04 02:01:00,Completed,Card,Tablet
516395,2895,2025-06-02 02:15:00,Completed,Apple Pay,Mobile
516396,12273,2025-01-27 18:27:00,Completed,Card,Desktop
516397,19406,2025-03-16 12:07:00,Completed,PayPal,Mobile
516398,19253,2025-03-16 09:30:00,Cancelled,PayPal,Mobile
516399,3520,2025-11-01 01:44:00,Completed,Card,Mobile
516400,4185,2025-08-03 20:56:00,Completed,PayPal,Mobile
516401,1158,2025-11-20 11:52:00,Completed,Card,Mobile
516402,1931,2025-09-26 03:41:00,Completed,Card,Desktop
516403,14382,2025-05-27 00:05:00,Completed,Card,Mobile
516404,2733,2025-03-27 10:36:00,Completed,Card,Mobile
516405,14164,2025-07-17 20:53:00,Completed,Card,Desktop
516406,12309,2025-05-30 17:27:00,Completed,Card,Mobile
516407,1979,2025-01-26 18:00:00,Completed,Google Pay,Mobile
516408,5936,2025-11-19 18:57:00,Completed,Apple Pay,Mobile
516409,11383,2025-07-15 06:23:00,Completed,Card,Desktop
516410,15369,2025-08-08 03:07:00,Completed,Google Pay,Mobile
516411,6435,2025-12-26 06:45:00,Completed,Apple Pay,Mobile
516412,18080,2025-04-17 17:33:00,Completed,Card,Tablet
516413,16747,2025-10-10 10:14:00,Completed,Card,Mobile
516414,17182,2025-10-23 04:36:00,Completed,Card,Mobile
516415,12334,2025-12-21 02:08:00,Completed,Card,Tablet
516416,577,2025-09-03 04:58:00,Completed,Card,Mobile
516417,9351,2025-12-23 09:05:00,Completed,Card,Tablet
516418,8708,2025-04-02 00:11:00,Completed,Card,Mobile
516419,435,2025-06-04 10:57:00,Returned,Card,Mobile
516420,16375,2025-08-06 15:36:00,Completed,Google Pay,Mobile
516421,4166,2025-07-29 23:55:00,Returned,Card,Mobile
516422,19081,2025-12-20 02:32:00,Completed,Apple Pay,Mobile
516423,1341,2025-10-17 09:15:00,Cancelled,Card,Mobile
516424,15200,2025-10-29 22:04:00,Completed,Card,Desktop
516425,12757,2025-05-13 22:18:00,Completed,PayPal,Mobile
516426,3150,2025-08-23 17:56:00,Completed,Apple Pay,Tablet
516427,4903,2025-12-11 22:21:00,Completed,Google Pay,Mobile
516428,17564,2025-09-19 08:46:00,Completed,Card,Mobile
516429,4598,2025-11-14 01:53:00,Completed,Google Pay,Mobile
516430,19065,2025-08-04 01:51:00,Completed,Card,Mobile
516431,655,2025-06-27 09:44:00,Completed,Card,Mobile
516432,13771,2025-11-10 21:00:00,Completed,Apple Pay,Mobile
516433,6438,2025-06-24 19:41:00,Completed,Card,Desktop
516434,17715,2025-11-06 13:34:00,Returned,PayPal,Desktop
516435,2327,2025-07-24 14:07:00,Completed,Google Pay,Mobile
516436,10002,2025-08-06 08:18:00,Completed,Apple Pay,Desktop
516437,13293,2025-10-07 13:01:00,Completed,Card,Desktop
516438,932,2025-12-02 20:37:00,Completed,Card,Mobile
516439,17583,2025-01-20 03:22:00,Completed,PayPal,Mobile
516440,9913,2025-01-30 14:12:00,Completed,Card,Mobile
516441,7320,2025-12-27 22:32:00,Returned,Apple Pay,Desktop
516442,6341,2025-09-06 18:41:00,Completed,Card,Tablet
516443,11168,2025-03-08 01:13:00,Completed,Google Pay,Mobile
516444,11307,2025-07-28 17:11:00,Completed,Card,Mobile
516445,3433,2025-12-09 11:43:00,Completed,Card,Desktop
516446,17398,2025-03-11 06:48:00,Completed,PayPal,Mobile
516447,12701,2025-10-08 15:20:00,Completed,Card,Desktop
516448,11693,2025-12-06 12:03:00,Completed,PayPal,Mobile
516449,14205,2025-11-21 17:25:00,Completed,PayPal,Mobile
516450,8094,2025-02-14 10:52:00,Completed,Card,Tablet
516451,8134,2025-06-14 23:30:00,Completed,Card,Desktop
516452,14864,2025-06-23 08:52:00,Completed,Card,Mobile
516453,1272,2025-11-01 03:40:00,Completed,Google Pay,Tablet
516454,972,2025-03-07 17:13:00,Completed,Google Pay,Mobile
516455,15014,2025-12-28 20:02:00,Completed,Card,Mobile
516456,5021,2025-02-01 16:44:00,Completed,Apple Pay,Mobile
516457,4421,2025-07-30 20:16:00,Completed,Card,Desktop
516458,5738,2025-10-18 11:19:00,Completed,Card,Tablet
516459,13344,2025-07-14 08:33:00,Completed,Card,Mobile
516460,7148,2025-03-31 12:41:00,Completed,Card,Mobile
516461,2791,2025-12-21 17:31:00,Completed,Card,Mobile
516462,1465,2025-12-19 08:29:00,Completed,Apple Pay,Desktop
516463,14340,2025-11-25 13:32:00,Completed,Apple Pay,Mobile
516464,1133,2025-03-11 12:00:00,Completed,Card,Desktop
516465,5944,2025-06-12 22:38:00,Completed,Card,Mobile
516466,7660,2025-09-30 06:53:00,Completed,Google Pay,Mobile
516467,19146,2025-01-26 17:50:00,Completed,Card,Mobile
516468,8596,2025-01-05 21:00:00,Completed,Card,Desktop
516469,15095,2025-02-11 17:36:00,Completed,Google Pay,Mobile
516470,1867,2025-10-06 18:26:00,Completed,Card,Tablet
516471,13479,2025-02-01 08:48:00,Completed,Google Pay,Mobile
516472,13831,2025-09-13 14:46:00,Completed,Google Pay,Desktop
516473,10751,2025-12-20 15:31:00,Completed,Card,Mobile
516474,16258,2025-04-09 21:51:00,Completed,Apple Pay,Desktop
516475,16583,2025-04-14 09:51:00,Completed,PayPal,Mobile
516476,10942,2025-08-11 22:30:00,Completed,PayPal,Mobile
516477,18335,2025-05-22 19:16:00,Completed,PayPal,Mobile
516478,5207,2025-12-14 21:29:00,Completed,Card,Mobile
516479,6476,2025-03-15 01:07:00,Completed,Google Pay,Tablet
516480,15825,2025-06-04 10:19:00,Completed,Apple Pay,Mobile
516481,14378,2025-06-20 22:12:00,Cancelled,Card,Mobile
516482,9153,2025-09-07 01:56:00,Completed,Card,Mobile
516483,9212,2025-12-20 09:20:00,Completed,Card,Mobile
516484,14228,2025-11-10 18:42:00,Completed,Card,Mobile
516485,12451,2025-04-22 02:59:00,Completed,Card,Desktop
516486,9990,2025-11-12 17:31:00,Completed,Card,Tablet
516487,13377,2025-11-30 02:57:00,Completed,Apple Pay,Mobile
516488,14813,2025-11-05 12:00:00,Completed,Card,Mobile
516489,595,2025-10-21 04:42:00,Completed,Card,Desktop
516490,7766,2025-07-27 08:14:00,Completed,Card,Mobile
516491,11135,2025-07-11 07:50:00,Completed,Card,Mobile
516492,7855,2025-12-15 17:30:00,Completed,Google Pay,Desktop
516493,14897,2025-07-14 21:12:00,Completed,Google Pay,Mobile
516494,4327,2025-06-28 15:08:00,Completed,Card,Mobile
516495,479,2025-05-02 00:41:00,Completed,PayPal,Mobile
516496,2278,2025-03-12 22:32:00,Completed,Card,Tablet
516497,6576,2025-07-24 13:15:00,Completed,Card,Desktop
516498,9136,2025-09-25 19:26:00,Cancelled,Card,Mobile
516499,11928,2025-01-30 05:18:00,Completed,Card,Mobile
516500,2160,2025-03-02 00:20:00,Completed,PayPal,Mobile
516501,19591,2025-12-24 14:41:00,Completed,PayPal,Desktop
516502,2883,2025-11-02 21:46:00,Returned,PayPal,Tablet
516503,17183,2025-11-01 23:25:00,Returned,PayPal,Mobile
516504,2699,2025-07-04 01:33:00,Completed,Apple Pay,Mobile
516505,14245,2025-12-03 05:39:00,Completed,PayPal,Desktop
516506,10223,2025-04-29 20:40:00,Completed,Card,Desktop
516507,14357,2025-08-31 02:54:00,Completed,Card,Desktop
516508,12853,2025-01-28 01:12:00,Completed,Google Pay,Tablet
516509,7942,2025-02-09 09:23:00,Completed,Card,Desktop
516510,1487,2025-11-30 06:48:00,Completed,Card,Mobile
516511,7869,2025-04-25 15:58:00,Completed,Google Pay,Desktop
516512,15271,2025-12-23 05:11:00,Completed,Apple Pay,Tablet
516513,5918,2025-05-28 13:29:00,Returned,Google Pay,Mobile
516514,7642,2025-03-22 07:37:00,Completed,Google Pay,Desktop
516515,8404,2025-04-26 13:18:00,Completed,PayPal,Desktop
516516,13575,2025-01-08 10:11:00,Completed,PayPal,Mobile
516517,11311,2025-01-08 19:51:00,Cancelled,PayPal,Mobile
516518,14184,2025-07-26 22:09:00,Returned,Card,Mobile
516519,12497,2025-11-17 17:02:00,Completed,Card,Mobile
